Alkara,Purba Sahapur,Purba Dakra,100,2,45.0,0.0
Alkara,Purba Sahapur,Purba Dakra,105,1,45.0,NaN
Alkara,Purba Sahapur,Purba Dakra,115,1,45.0,NaN
Alkara,Purba Sahapur,Purba Dakra,135,1,45.0,NaN
Alkara,Purba Sahapur,Purba Dakra,145,1,45.0,NaN
Alkara,Purba Sahapur,Purba Dakra,1085,1,45.0,NaN
Alkara,Sahebnagar,Sahebnagar,45,2,52.5,10.606601717798213
Alkara,Sahebnagar,Sahebnagar,50,1,60.0,NaN
Alkara,Sahebnagar,Sahebnagar,55,8,50.625,7.763237542601485
Alkara,Sahebnagar,Sahebnagar,60,13,60.0,10.606601717798213
Alkara,Sahebnagar,Sahebnagar,70,15,49.0,6.8660656232559525
Alkara,Sahebnagar,Sahebnagar,75,1,60.0,NaN
Alkara,Sahebnagar,Sahebnagar,80,12,53.75,7.723929758166558
Alkara,Sahebnagar,Sahebnagar,90,7,53.57142857142857,8.017837257372731
Alkara,Sahebnagar,Sahebnagar,95,2,45.0,0.0
Alkara,Sahebnagar,Sahebnagar,100,1,45.0,NaN
Alkara,Sahebnagar,Sahebnagar,105,2,45.0,0.0
Alkara,Sahebnagar,Sahebnagar,130,2,45.0,0.0
Alkara,Satuchar,Satuchar,30,6,47.5,6.123724356957945
Alkara,Satuchar,Satuchar,40,1,45.0,NaN
Alkara,Satuchar,Satuchar,45,31,45.483870967741936,2.694079530401624
Alkara,Satuchar,Satuchar,50,9,45.0,0.0
Alkara,Satuchar,Satuchar,55,2,45.0,0.0
Alkara,Satuchar,Satuchar,60,2,45.0,0.0
Alkara,Satuchar,Satuchar,65,1,45.0,NaN
Alkara,Satuchar,Satuchar,80,1,45.0,NaN
Alkara,Satuchar,Satuchar,120,3,45.0,0.0
Alkara,Satuchar,Satuchar,150,1,45.0,NaN
Alkara,Satuchar,Satuchar,345,1,45.0,NaN
Alkara,Silari,Silari,40,1,45.0,NaN
Alkara,Silari,Silari,45,50,47.4,5.5549205986353085
Alkara,Silari,Silari,50,123,46.707317073170735,4.783392902630478
Alkara,Silari,Silari,55,16,46.875,5.123475382979799
Alkara,Silari,Silari,60,30,48.0,6.102571532587294
Alkara,Silari,Silari,65,2,45.0,0.0
Alkara,Silari,Silari,70,4,45.0,0.0
Alkara,Silari,Silari,75,1,45.0,NaN
Alkara,Silari,Silari,80,1,45.0,NaN
Alkara,Silari,Silari,90,1,45.0,NaN
Alkara,Silari,Silari,95,1,45.0,NaN
Alkara,Sonaicha,Sonaicha,45,2,45.0,0.0
Alkara,Sonaicha,Sonaicha,50,6,45.0,0.0
Alkara,Sonaicha,Sonaicha,55,6,45.0,0.0
Alkara,Sonaicha,Sonaicha,60,3,45.0,0.0
Alkara,Sonaicha,Sonaicha,65,14,45.0,0.0
Alkara,Sonaicha,Sonaicha,70,10,45.0,0.0
Alkara,Sonaicha,Sonaicha,75,28,45.0,0.0
Alkara,Sonaicha,Sonaicha,80,10,45.0,0.0
Alkara,Sonaicha,Sonaicha,85,4,45.0,0.0
Alkara,Sonaicha,Sonaicha,90,4,45.0,0.0
Alkara,Sonaicha,Sonaicha,95,7,45.0,0.0
Alkara,Sonaicha,Sonaicha,100,8,45.0,0.0
Alkara,Sonaicha,Sonaicha,105,1,45.0,NaN
Alkara,Sonaicha,Sonaicha,110,4,45.0,0.0
Alkara,Sonaicha,Sonaicha,120,2,45.0,0.0
Alkara,Sonaicha,Sonaicha,125,2,45.0,0.0
Alkara,Sonaicha,Sonaicha,130,1,45.0,NaN
Alkara,Sonaicha,Sonaicha,170,3,45.0,0.0
Batisha,Atgram,Atgram,30,1,45.0,NaN
Batisha,Atgram,Atgram,45,1,45.0,NaN
Batisha,Atgram,Atgram,50,3,65.0,22.9128784747792
Batisha,Atgram,Atgram,60,15,57.666666666666664,19.26012411570551
Batisha,Atgram,Atgram,65,3,55.0,8.660254037844387
